1,03.205,0.0,
1,03.196,0.0,
1,03.184,0.0,
1,03.174,0.0,
1,03.162,0.0,
1,03.247,0.0,
1,03.238,0.0,
1,03.227,0.0,
1,03.217,0.0,
1,03.295,0.0,
1,03.284,0.0,
1,03.276,0.0,
1,03.266,0.0,
1,03.257,0.0,
1,03.303,0.0,
1,03.427,0.0,
1,03.416,0.0,
1,03.400,0.0,
1,03.475,0.0,
1,03.460,0.0,
1,03.446,0.0,
1,03.505,0.0,
1,03.490,0.0,
1,03.571,0.0,
1,03.558,0.0,
1,03.545,0.0,
1,03.616,0.0,
1,03.603,0.0,
1,03.588,0.0,
1,03.647,0.0,
1,03.627,0.0,
1,03.724,0.0,
1,03.708,0.0,
1,03.696,0.0,
1,03.681,0.0,
1,03.766,0.0,
1,03.754,0.0,
1,03.742,0.0,
1,03.874,0.0,
1,03.862,0.0,
1,03.849,0.0,
1,03.922,0.0,
1,03.904,0.0,
1,03.891,0.0,
1,03.979,0.0,
1,03.966,0.0,
1,03.948,0.0,
1,03.937,0.0,
1,04.011,0.0,
1,03.995,0.0,
1,04.086,0.0,
1,04.075,0.0,
1,04.062,0.0,
1,04.048,0.0,
1,04.135,0.0,
1,04.120,0.0,
1,04.102,0.0,
1,04.188,0.0,
1,04.175,0.0,
1,04.161,0.0,
1,04.148,0.0,
1,04.204,0.0,
1,04.287,0.0,
1,04.276,0.0,
1,04.264,0.0,
1,04.247,0.0,
1,04.338,0.0,
1,04.324,0.0,
1,04.311,0.0,
1,04.299,0.0,
1,04.438,0.0,
1,04.426,0.0,
1,04.496,0.0,
1,04.478,0.0,
1,04.466,0.0,
1,04.452,0.0,
1,04.538,0.0,
1,04.522,0.0,
1,04.508,0.0,
1,04.561,0.0,
1,04.549,0.0,
1,04.618,0.0,
1,04.605,0.0,
1,04.584,0.0,
1,04.574,0.0,
1,04.664,0.0,
1,04.653,0.0,
1,04.641,0.0,
1,04.628,0.0,
1,04.698,0.0,
1,04.687,0.0,
1,04.677,0.0,
1,04.748,0.0,
1,04.732,0.0,
1,04.717,0.0,
1,04.794,0.0,
1,04.783,0.0,
1,04.770,0.0,
1,04.760,0.0,
1,04.836,0.0,
1,04.821,0.0,
1,04.809,0.0,
1,04.900,0.0,
1,04.888,0.0,
1,04.876,0.0,
1,04.865,0.0,
1,04.854,0.0,
1,04.958,0.0,
1,04.947,0.0,
1,04.936,0.0,
1,04.924,0.0,
1,04.914,0.0,
1,04.980,0.0,
1,05.048,0.0,
1,05.038,0.0,
1,05.104,0.0,
1,05.094,0.0,
1,05.083,0.0,
1,05.071,0.0,
1,05.060,0.0,
1,05.158,0.0,
1,05.145,0.0,
1,05.134,0.0,
1,05.118,0.0,
1,05.208,0.0,
1,05.196,0.0,
1,05.182,0.0,
1,05.167,0.0,
1,05.264,0.0,
1,05.254,0.0,
1,05.242,0.0,
1,05.233,0.0,
1,05.222,0.0,
1,05.316,0.0,
1,05.306,0.0,
1,05.297,0.0,
1,05.285,0.0,
1,05.275,0.0,
1,05.349,0.0,
1,05.341,0.0,
1,05.328,0.0,
1,05.389,0.0,
1,05.364,0.0,
1,05.450,0.0,
1,05.438,0.0,
1,05.424,0.0,
1,05.408,0.0,
1,05.493,0.0,
1,05.479,0.0,
1,05.466,0.0,
1,05.544,0.0,
1,05.540,0.0,
1,05.531,0.0,
1,05.526,0.0,
1,05.520,0.0,
1,05.507,0.0,
1,05.583,0.0,
1,05.575,0.0,
1,05.568,0.0,
1,05.563,0.0,
1,05.556,0.0,
1,05.547,0.0,
1,05.627,0.0,
1,05.620,0.0,
1,05.612,0.0,
1,05.605,0.0,
1,05.601,0.0,
1,05.596,0.0,
1,05.591,0.0,
1,05.683,0.0,
1,05.676,0.0,
1,05.668,0.0,
1,05.661,0.0,
1,05.650,0.0,
1,05.633,0.0,
1,05.728,0.0,
1,05.722,0.0,
1,05.715,0.0,
1,05.707,0.0,
1,05.698,0.0,
1,05.691,0.0,
1,05.762,0.0,
1,05.756,0.0,
1,05.749,0.0,
1,05.742,0.0,
1,05.736,0.0,
1,05.808,0.0,
1,05.792,0.0,
1,05.784,0.0,
1,05.777,0.0,
1,05.769,0.0,
1,05.856,0.0,
1,05.848,0.0,
1,05.838,0.0,
1,05.831,0.0,
1,05.823,0.0,
1,05.816,0.0,
1,05.904,0.0,
1,05.898,0.0,
1,05.889,0.0,
1,05.880,0.0,
1,05.872,0.0,
1,05.865,0.0,
1,05.946,0.0,
1,05.939,0.0,
1,05.930,0.0,
1,05.922,0.0,
1,05.987,0.0,
1,05.979,0.0,
1,05.971,0.0,
1,05.964,0.0,
1,05.956,0.0,
1,06.032,0.0,
1,06.028,0.0,
1,06.026,0.0,
1,06.020,0.0,
1,06.013,0.0,
1,06.004,0.0,
1,05.996,0.0,
1,06.051,0.0,
1,06.048,0.0,
1,06.045,0.0,
1,06.042,0.0,
1,06.039,0.0,
1,06.036,0.0,
1,06.090,0.0,
1,06.081,0.0,
1,06.078,0.0,
1,06.073,0.0,
1,06.067,0.0,
1,06.061,0.0,
1,06.115,0.0,
1,06.110,0.0,
1,06.106,0.0,
1,06.104,0.0,
1,06.101,0.0,
1,06.098,0.0,
1,06.095,0.0,
1,06.138,0.0,
1,06.133,0.0,
1,06.128,0.0,
1,06.125,0.0,
1,06.122,0.0,
1,06.118,0.0,
1,06.171,0.0,
1,06.166,0.0,
1,06.161,0.0,
1,06.156,0.0,
1,06.150,0.0,
1,06.146,0.0,
1,06.143,0.0,
1,06.196,0.0,
1,06.193,0.0,
1,06.188,0.0,
1,06.185,0.0,
1,06.181,0.0,
1,06.176,0.0,
1,06.221,0.0,
1,06.218,0.0,
1,06.215,0.0,
1,06.210,0.0,
1,06.206,0.0,
1,06.202,0.0,
1,06.199,0.0,
1,06.249,0.0,
1,06.246,0.0,
1,06.243,0.0,
1,06.238,0.0,
1,06.235,0.0,
1,06.229,0.0,
1,06.225,0.0,
1,06.270,0.0,
1,06.267,0.0,
1,06.264,0.0,
1,06.261,0.0,
1,06.258,0.0,
1,06.255,0.0,
1,06.291,0.0,
1,06.288,0.0,
1,06.284,0.0,
1,06.280,0.0,
1,06.278,0.0,
1,06.275,0.0,
1,06.338,0.0,
1,06.331,0.0,
1,06.324,0.0,
1,06.321,0.0,
1,06.301,0.0,
1,06.297,0.0,
1,06.295,0.0,
1,06.394,0.0,
1,06.385,0.0,
1,06.378,0.0,
1,06.368,0.0,
1,06.358,0.0,
1,06.350,0.0,
1,06.344,0.0,
1,06.427,0.0,
